Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Cuerpo,Categoría,Target
HayNoticia.es,https://haynoticia.es/un-taxista-compra-un-coche-funebre-y-ofrece-a-los-clientes-ir-tumbados-hasta-su-destino9999/,2019-03-16,Un taxista compra un coche fúnebre y ofrece a los clientes ir tumbados hasta su destino,,"Si hace semanas la huelga de taxis era noticia en toda España, un taxista de Cádiz ha vuelto a llamar la atención con su peculiar y llamativo vehículo para dar servicio a los clientes.Tras adquirir en un compra-venta de vehículos de segunda mano un coche fúnebre, el miércoles pasado acudía con él a la parada de taxis creando gran expectacion tanto entre los transeúntes como entre sus propios compañeros, “la madre que lo parió, mira si ha bromeado veces con eso y al final lo ha hecho, que tío más loco” comentaban los compañeros en la Parada. No tardaron en hacerse eco los Medios de Comunicación entrevistando al ocurrente y alocado taxista.”Es verdad que lo había dicho un montón de veces, lo que ofrezco con este coche es que los clientes que quieran pueden ir acostados hasta su destino”.Por el momento, los vecinos de Cádiz se lo han tomado a cachondeo y desde luego que se ha convertido en un atractivo para los turistas, que hacen cola para llevarse una foto de recuerdo a cambio de una propina.",curiosidades,1
HayNoticia.es,https://haynoticia.es/ikea-saca-a-la-venta-la-almohada-para-solteros9999/,2019-03-13,IKEA saca a la venta la almohada para solteros,,"La famosa multinacional sueca de venta de accesorios y complementos para el hogar, IKEA, vuelve a sorprender a sus clientes con un novedoso artículo.“Almohada para solteros” es el nuevo producto que ya ha salido a la venta con gran éxito dado su precio económico y su llamativa imagen, en la que se pueden ver dos senos abultados y una vagina con orificio y depósito interior extraíble y lavable. “Estamos en 2019 y no debe asustar a nadie este producto, ya es sobradamente conocida la necesidad de masturbarse sobre todo en el caso de los hombres y más todavía si están solteros o divorciados” manifestaba en la presentación del producto unos de los encargados de zona en Madrid. “Por supuesto que ya está en marcha el proyecto para hacer almohadas de este tipo pero destinadas a la mujer”.Muchos han sido los clientes que sin ser solteros y ante la evidente falta de sexo con su esposa, se han agenciado esta almohada. “Por su contenido sexual, no están en la exposición, tienen que pedirlas a algún encargado” seguía comentando el responsable. Es evidente que comprar una almohada de IKEA para “montarla” ya está siendo objeto de cuantiosos chistes y memes.",curiosidades,1
HayNoticia.es,https://haynoticia.es/lo-llaman-del-paro-para-trabajar-y-dice-que-ya-hace-mucho-calor9999/,2019-03-13,Lo llaman del paro para trabajar y dice que ya hace mucho calor,,"De sobra es conocida la fama de gandules que tienen los andaluces, “en cuanto cobran, sacan la guitarra y al día siguiente no van al trabajo por estar con resaca” es la típica frase tan escuchada al respecto.Pero en este caso, un murciano se ha empeñado en quitar parte de esta despectiva e inapropiada atribución a los ciudadanos del Sur. Parece ser, que estando en situación de desempleo desde el mes de agosto del pasado año 2018, ayer le llamaban desde la Oficina de Empleo que le corresponde por cercanía a su vivienda habitual, teniendo como respuesta el funcionario lo que nunca se hubiera imaginado… “¿Del Paro me llaman? ¿ Ahora a comedios de marzo con la calinaca que hace ya me ofrecen 6 meses pa pintar pasos de peatones en el Ayuntamiento y… con el lomo doblao? Enga y dejaros las bromicas, pa otubre me llamáis a ver qué hay” eran las palabras textuales que constan en la grabada telefónica.Desde de la propia oficina ya se ha iniciado el expediente para que se ponga fin a la remuneración que le corresponde por negarse a trabajar.",curiosidades,1
HayNoticia.es,https://haynoticia.es/hacer-el-amor-en-el-mar-ayuda-a-que-tu-bebe-nazca-con-ojos-azules7777/,2019-03-12,Hacer el amor en el mar ayuda a que tu bebé nazca con ojos azules,,"Dicen que tener sexo en el mar es una de las experiencias más enriquecedoras y salvajes que existen. Hacerlo bajo la luna, dentro del agua y con el reflejo de las estrellas sobre el mar aumenta el libido de cualquiera, aunque el agua esté congelada. Lo que desconocíamos hasta el momento es que el mar tiene otra gran virtud.Un estudio reciente elaborado por la Universidad Nacional del Océano, en Chicago, afirma que tener relaciones sexuales bajo el mar puede influir en el color de ojos de nuestros bebés. En concreto, el azul marino: “Los niños no tienen los ojos azules por sus padres o abuelos, los tienen gracias al mar“.El agua del mar contiene millones de moléculas azules invisibles para el ser humano. Estos “parásitos” marinos y de color azul actúan sobre el organismo cuando se está manteniendo una relación sexual dentro, provocando que nuestros futuros bebés puedan ver afectadas algunas partes de su cuerpo, como los ojos.",curiosidades,1
HayNoticia.es,https://haynoticia.es/el-81-de-las-mujeres-que-se-ponen-bragas-de-color-carne-saben-que-ese-dia-no-tendran-sexo9999/,2019-03-10,El 81% de las mujeres que se ponen bragas de color carne saben que ese día no tendrán sexo,,"Así lo ha demostrado una encuesta llevada a cabo el pasado mes de febrero por distintos puntos del país y entre mujeres con y sin pareja con edades comprendidas entre los 18 y 70 años.La mayoría de las encuestadas afirmaba que teniendo la certeza de que ese día no tendrían sexo, a primera hora del día y tras la ducha o el aseo pertinente, cuando abrían el cajón de la ropa íntima, elegían las braguitas más cómodas a pesar de lo poco o nada sexy que son. “Es verdad que esas bragas son para ir cómoda sobre todo cuando utilizo pantalones, falda o vestido de color blanco, sabiendo de sobra lo feas que son” era el comentario coincidente de muchas de las encuestadas.Lo que demuestra esta peculiar encuesta, es que cuando surge un inesperado “encuentro sexual” y ella lleva ropa íntima muy sexy, no es casual, ella lo tenía previsto con anterioridad.",curiosidades,1
HayNoticia.es,https://haynoticia.es/las-mujeres-que-dejan-entrar-a-cagar-al-marido-mientras-se-maquillan-creen-en-el-amor9999/,2019-03-09,Las mujeres que dejan entrar a cagar al marido mientras se maquillan creen en el amor,,"Así lo ha confirmado una encuesta llevada a cabo en distintos puntos del país y preguntando a mujeres que están casadas o conviven en pareja.Aunque las respuestas han sido de lo más variopinto, se ha concluido que las mujeres que permiten acceder al marido al baño para cagar mientras ellas se están acicalando tanto si es maquillaje o planchando el pelo, sienten amor verdadero. Otras por el contrario han tenido como respuesta un no rotundo “eso me faltaba, tener que aguantar la peste, más de una vez le he dicho que se vaya a cagar a casa de la vecina”.Al preguntar a sus maridos o parejas al respecto han confesado que les gusta llevar a cabo esta práctica, “en mi piso tenemos dos baños pero a mí me luce cagar con la parienta al lado y hablamos un ratillo.",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-joven-afirma-sentir-como-le-dan-por-culo-a-su-hermano-gemelo-que-vive-en-australia1111/,2019-03-09,Un joven afirma sentir como le dan por culo a su hermano gemelo que vive en Australia,,"Herminio Sánchez es un joven de Zaragoza asegura que está pasando un calvario. Nació en 1990 y no vino al mundo solo, llevaba nueve meses compartiendo el reducido espacio del vientre de su madre con su hermano gemelo Carmelo. Ambos hermanos tuvieron una infancia muy feliz, crecieron en un hogar con sus padres y otra hermana dos años mayor que ellos. Los tres hermanos siempre se llevaron bien pero de todos es sabida la conexión especial que tienen los hermanos gemelos. En la adolescencia Herminio y su hermano intercambiaban los ligues, pero ya nos cuenta como notaba que su hermano Carmelo nunca mostró especial ilusión a la hora de salir con mujeres. A la edad de 18 años Carmelo se sinceró con Herminio y le confesó que era gay, algo que tenía miedo de contar al resto de su familiares y amigos y aprovechando una oportunidad de irse a estudiar al extranjero acabó en Australia. Ya lleva un año lejos y parece ser que allí es un hombre libre, tanto es así y tan fuerte la unión mística de los gemelos que Herminio afirma que cada vez que su hermano practica relaciones sexuales en la otra parte del mundo el siente en Zaragoza como le dan por culo. Una sensación que le incomoda y que ahora denuncia y pide ayuda para intentan convencer al hermano de que cese sus prácticas sexuales o que al menos pase a ser activo en las mismas, para mejorar así la experiencia y que disfruten los dos.",curiosidades,1
HayNoticia.es,https://haynoticia.es/muere-el-inventor-de-la-cerveza-sin-alcohol-y-nadie-va-a-su-funeral1111/,2019-03-07,Muere el inventor de la cerveza sin alcohol y nadie va a su funeral,,"En la madrugada del Martes conocíamos la triste noticia del fallecimiento de “Beernan Straugther” que a los 54 años de edad aparecía sin vida por causas que se desconocen en su humilde casa del barrio de kaiserland. El alemán, que alcanzó la fama al otorgársele la autoría de la receta de la cerveza sin alcohol, una acusación de la que el nunca reconoció ser culpable y que le hizo ganarse millones de enemigos por todo el mundo. Tanto era el odio que Berrnan generaba en todo el planeta que recibía amenazas a diario en el buzón de su casa y hasta el gobierno Alemán había anunciado la intención de retirarle la nacionalidad. El propio ministro de cultura del país germano habría declarado en una entrevista sentir vergüenza por que un ciudadano del país de la cerveza tuviera como vecino al inventor de la “sin alcohol.”  Todo esto ha hecho que hoy se celebrara su entierro y que nadie haya acudido a dar el último adiós a Beernan. Ni familiares ni amigos han querido despedir a este pobre hombre cuyo único error en su vida fue inventar uno de los peores productor que se haya comercializado jamás.",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-estudio-confirma-que-las-mujeres-que-mas-se-masturban-tocan-mejor-la-guitarra9999/,2019-03-07,Un estudio confirma que las mujeres que más se masturban tocan mejor la guitarra,,"Aunque tenemos la creencia de saberlo todo o casi todo, cada dia nos sorprende algo nuevo, todavía surgen estudios y experimentos de lo más inverosímiles que nos podamos imaginar como la relación existente entre el clítoris y la guitarra.Así es, estudiantes de sexología y música de la Universidad de Santa Coloma (Colombia), se han unido para llevar a cabo un proyecto muy peculiar y han demostrado con 100 mujeres estudiantes de guitarra y con edades comprendidas entre los 18 y 60 años, que el clítoris tiene relación con la guitarra, cuanto más se masturba una mujer, la destreza para tocar la guitarra o incluso puntear una canción es notable. “Se ha probado con chicas de la misma edad y la que se masturba una o más veces al día, tiene mucha más movilidad en la muñeca que otras, más agilidad” comentaba el profesor responsable de tal proyecto.Ya saben mujeres, si quieren ser buenas guitarristas, hay que practicar todas las noches en vez de leer un libro antes de dormir.",curiosidades,1
HayNoticia.es,https://haynoticia.es/se-tatua-una-zanahoria-en-el-pene-para-incitar-a-su-novia-vegana-a-chuparsela-3333/,2019-03-06,Se tatúa una zanahoria en el pene para incitar a su novia vegana a comersela,,"Un estudio de tatuaje malagueño se ha convertido en noticia tras conocerse la historia detrás de uno de los tatuajes que tienen expuestos en una fotografía, se trata de una zanahoria tatuada en el pene de un cliente y que se hizo para que su nueva novia vegana le realizase más sexo oral.La foto en cuestión se encuentra expuesta en el escaparate del estudio junto a muchas otras “creemos que es la mejor forma de vender nuestro trabajo, exponer nuestras mejores obras para que todo el mundo las pueda disfrutar, pero desde que pusimos la zanahoria no para de entrar gente para preguntar”. La obra de arte más comentada perteneces a un joven de 21 años, al parecer lleva pocos meses con su nueva novia y no había conseguido que le hiciese sexo oral “es vegana, no puede llevarse a la boca nada de carne y dice que mi pene le recuerda a una salchicha, he intentado explicarle que también las hay veganas, pero nada, así que decidí ser más original y me he tatuado la polla como si fuera una zanahoria, ahora estamos encantados los dos”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/5-consejos-para-la-decoracion-con-papeles-pintados/,2019-03-04,5 consejos para la decoración con papeles pintados,,"El papel pintado es una muy buena opción para rediseñar el interior de nuestra casa y para cambiar un poco el estilo si  estamos cansados de ver siempre lo mismo. Es una opción ideal, además, si queremos usarlo en lugar de pintar la pared. Además nos aporta luz, diseño y estilo a nuestras habitaciones más aburridas. Él secreto está en saber escogerlo, colocarlo y limpiarlo. En este artículo te damos 5 consejos para la decoración con papeles pintados.",curiosidades,1
HayNoticia.es,https://haynoticia.es/tocar-tetas-reduce-la-ansiedad-a-los-hombres-en-un-909999/,2019-02-27,Tocar tetas reduce la ansiedad a los hombres en un 90%,,"Todos hemos sentido ansiedad alguna vez, especialmente cuando hemos tenido que tocar un instrumento en un escenario, hablar en público o presentarnos a una entrevista de trabajo.Se ha comprobado tras un reciente estudio llevado a cabo en la Universidad de Medicina de Santa Fe, Colombia, que la ansiedad en los hombres puede reducirse hasta en un 90% tocando los pechos de mujeres, sobre todo si son amigas, propiciando que la estrecha relación aporte más confianza al hombre. Así se ha demostrado con 200 hombres con edades comprendidas entre 20 y 60 años. “Pues yo, si mis amigas me dejan sobarle las tetas, me da ansiedad, se me pone el corazón a 200” era alguna de las respuestas a pie de calle cuando se informaba sobre este peculiar estudio.Como es evidente, este método para combatir la ansiedad no puede ser ni mucho menos recomendado por personal facultativo, sería denunciado con inmediatez si el médico de cabecera dijera “si estás tenso, te falta el aire y notas presión en el pecho, es ansiedad, dile a tus amigas que te dejen tocarle las tetas”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/el-registro-civil-se-niega-a-inscribir-a-un-nino-bizco-con-el-nombre-de-casimiro5555/,2019-02-26,El Registro Civil se niega a inscribir a un niño bizco con el nombre de Casimiro,,"La Oficina del Registro Civil de Carcaixent (Valencia) se ha negado a inscribir a un niño recién nacido con el nombre de Casimiro. Ante la negativa, los progenitores del bebé han interpuesto una denuncia ante el juzgado de lo contencioso-administrativo.Los hechos tuvieron lugar el lunes, a penas 24 horas después del nacimiento del muchacho. Con el certificado médico de nacimiento y una fotografía de su hijo, el padre se dispuso a inscribir a su vástago. Sin embargo, el actuario de turno se negó a ello tras ver la fotografía del bebé y percatarse de que es bizco. Según el funcionario, forma parte de su labor “el evitar que se produzcan hechos vejatorios, como burlas, bien sea ahora o en un futuro, cuando el chico se haga mayor”. Da la casualidad que el hombre se apellida Bellavista, de modo que el nombre del niño sería Casimiro Bellavista Redondo, circunstancia que, bajo el criterio del registro, refuerza su decisión de no inscribir al bebé con ese nombre.Por el momento, el recién nacido ha sido inscrito en el registro parroquial de la localidad. El cura no ha puesto objeción alguna, de hecho, ha inscrito de buena gana al niño bizco porque, según él, la criatura tendrá una doble visión de la vida.",curiosidades,1
HayNoticia.es,https://haynoticia.es/pregunta-a-siri-donde-encontrar-prostitutas-de-lujo-y-le-da-el-numero-de-su-mujer7777/,2019-02-25,Pregunta a Siri donde encontrar prostitutas de lujo y le da el número de su mujer,,"Siri es una inteligencia artificial de Apple que hace las funciones de asistente personal del dueño del teléfono móvil. Se trata de una gran herramienta para acceder a todo tipo de información y desenvolverte más rápido con tu dispositivo. Pero cuidado porque a veces puede pasarse de lista y dar información de más, como ha ocurrido en Granada.Ramiro tiene 42 años y ha vivido en sus propias carnes el poder de esta inteligencia artificial. Aprovechando que su mujer estaba cenando en casa de sus padres, y teniendo en cuenta que llevaba mucho tiempo sin tener sexo, sacó el teléfono móvil y se puso a buscar prostitutas. Cuando le preguntó a Siri por el teléfono de alguna prostituta de lujo de la ciudad, ésta, bajo su asombro, le dio el de su mujer:“Me dio un móvil que de primeras no me sonaba mucho, pero cuando le di a llamar ponía que era mi mujer Pili. Ahora todo encaja, con razón llega reventada cada vez que se va a cenar con sus padres”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/compra-una-dentadura-postiza-en-aliexpress-y-ahora-habla-en-chino/,2019-02-25,Compra una dentadura postiza en Aliexpress y ahora habla en chino,,"Alfredo
Ramírez, un jubilado de 68 años de edad del barrio valenciano de Benicastell pidió
hace dos meses a la plataforma de venta de origen chino, Aliexpress, una
dentadura postiza la cual le ha cambiado la vida según él mismo ha declarado. Alfredo
venía sufriendo problemas con sus dientes desde hace años, pero no se podía
permitir gastarse los 4.000 euros que su dentista le pedía por una dentadura
nueva debido a su pequeña pensión. Éste pidió entonces a su nieto que buscara
por internet una opción más barata y ésta apareció en Aliexpress con un precio
de 19$. El anciano se alegró y pidió su nueva dentadura de inmediato, aunque
tuvo que esperar algo más de un mes para recibir su pedido. La
sorpresa llegó cuando, tras probar su nueva dentadura, Alfredo comenzó a hablar
en chino. Cuando reclamaron a Aliexpress éstos alegaron que podría tratarse de
un error, pidieron disculpas y ofrecieron la devolución del diner, pero Alfredo
se negó. “Es incómodo porque para poder comunicarme con mi familia me tengo que
quitar la dentadura, pero esto me ha abierto muchas puertas y no la quiero
devolver”. ",curiosidades,1
HayNoticia.es,https://haynoticia.es/invitados-veganos-se-comen-los-centros-de-mesa-pensando-que-eran-parte-del-banquete9999/,2019-02-25,Invitados veganos se comen los centros de mesa pensando que eran parte del banquete,,"Como ya es sobradamente conocido, el veganismo es la práctica que rechaza el consumo de los productos que son de origen animal, sea comida o prendas de vestir.Cada vez son más las personas que practican este modo de vida y el problema viene cuando  con ocasión de una celebración de boda, parte de los invitados son veganos. Así ha ocurrido este pasado sábado en un Salón de Celebraciones de Alicante en el que los novios, tuvieron que pagar un gasto extra del presupuesto establecido cuando el dueño del restaurante les informó que los invitados se habían comido los centros de mesa. “Este fin de semana tengo que organizar 4 banquetes de boda y tus invitados se han comido las flores de adorno” fueron las quejas del propietario del Salón.Lejos de enfadarse el novio y no objetando nada en cuanto al pago extra, propuso al enojado jefe del Salón que cortara las flores del exterior y las sirviera de postre con un fondo de césped.",curiosidades,1
HayNoticia.es,https://haynoticia.es/segun-un-estudio-la-gente-que-no-caga-por-la-manana-tiene-peor-humor-durante-el-dia7777/,2019-02-21,Según un estudio la gente que no caga por la mañana tiene peor humor durante el día,,"Hacer caca es un placer para muchos, pero también un deber para otros. La felicidad pendiente de un hilo por el mero hecho de haber ido o no al baño esa misma mañana. Con razón repetimos tanto esa expresión que dice “tienes cara de no haber ido al baño”.Según un estudio elaborado en la Universidad de Estiércol, la gente que no va al baño por la mañana tiene peor humor durante el día. Y es que hacer caca a primera hora del día es fundamental para que nuestro organismo calibre como es debido y ese buen humor que nos caracteriza salga a relucir.El 99% de las personas encuestadas reconoce que cuando han ido al trabajo o a realizar cualquier actividad en la calle sin haber defecado antes todo ha ido mucho peor. Así que ya sabéis, si queréis tener un día feliz no os olvidéis de soltar antes la perdiz.

",curiosidades,1
HayNoticia.es,https://haynoticia.es/tiene-un-nino-negro-y-le-dice-al-marido-que-es-por-hacerlo-siempre-con-la-luz-apagada7777/,2019-02-20,Tiene un niño negro y le dice al marido que es por hacerlo siempre con la luz apagada,,"Una mujer ha dado a luz ayer en el Hospital Virgen de la Pandereta, en Murcia, un precioso bebé negro bajo la expectación de todos los allí presentes. Lo curioso del caso es que tanto el padre como la madre son blancos, lo que hace todavía más inverosímil la situación.Los médicos que presenciaron el nacimiento se quedaron perplejos, hasta que una enfermera sugirió que podía darse el caso siempre y cuando la relación sexual hubiera sido a oscuras. Al escuchar la teoría de la enfermera, la mujer asintió y ambas se guiñaron el ojo.Cuando el padre le preguntó a su mujer como ha podido salir un niño negro, ésta entre risas y nervios manifestó lo siguiente: “Te tengo dicho que enciendas la luz cuando hacemos el amor, que a estas alturas de la película tus michelines me importan una mierda. Estoy contigo por el dinero cariño, no por tu físico. Jamás te engañaría”. ",curiosidades,1
HayNoticia.es,https://haynoticia.es/las-mujeres-conducen-peor-porque-los-hombres-les-ponen-nerviosas7777/,2019-02-20,Las mujeres conducen peor porque los hombres les ponen nerviosas,,"Todos conocemos el famoso dicho popular “Mujer al volante, peligro constante”, un refrán de muy mal gusto que los hombres usan a diario para burlarse de su dudosa conducción. Pero, ¿esto es realmente cierto? Al parecer si, pero con matices.Según un estudio elaborado por la Universidad de Cars, en Florida, las mujeres conducen peor que los hombres porque éstos les ponen nerviosas. La culpa de que las mujeres conduzcan con más miedo es debido a la inseguridad que los hombres provocan en ellas en la carretera. Su agresividad al volante intimida a las mujeres haciéndolas más vulnerables.El estudio, llevado a cabo por varios hombres y mujeres de distintas edades, se probó en un pueblo piloto durante un mes en el que los primeros 15 días sólo había mujeres conduciendo. El resultado fue muy satisfactorio: cero multas y accidentes. Cuando se introdujo a los hombres en el pueblo piloto empezó a incrementarse el número de accidentes tanto de hombres como mujeres, demostrando claramente que su presencia les intimida.",curiosidades,1
HayNoticia.es,https://haynoticia.es/se-queda-tirado-con-el-coche-al-lado-de-un-puticlub-y-hace-esperar-al-de-la-grua-2-horas7777/,2019-02-20,Se queda tirado con el coche al lado de un puticlub y hace esperar al de la grúa 2 horas,,"Cuando lo normal es que sea la grúa la que nos haga esperar a nosotros entre media hora y una hora en el mejor de los casos cuando nos quedamos tirados con el coche, ayer por la noche ocurrió exactamente lo contrario. El empleado de una empresa de grúas estuvo dos horas esperando al conductor de un coche que había llamado porque se le había averiado.Los hechos tuvieron lugar anoche a las 22:30 cuando Federico, valenciano de 32 años, se quedó tirado con su coche a muy pocos metros de un puticlub. El joven llamó a la grúa y como a los 15 minutos todavía no había llegado se metió en el puticlub para hacer tiempo. Un tiempo que se le fue de las manos.La grúa, que llegó al lugar donde se había quedado tirado aproximadamente en 30 minutos, se encontró con su coche estacionado a las puertas del puticlub y sin moros en la costa. Al llamar al joven por teléfono para ver dónde estaba se llevó la sorpresa: “Me dijo que enseguida venía que estaba liado. Tardo 2 horas en llegar y lo hizo con cara de cansado y olor a sexo. Venía del puticlub el muy sin vergüenza”. ",curiosidades,1
HayNoticia.es,https://haynoticia.es/pierde-las-llaves-de-casa-y-se-compra-otra7777/,2019-02-15,Pierde las llaves de casa y se compra otra,,"Un hombre de 43 años ha sido noticia ayer en Málaga después de perder las llaves de su casa y comprarse otra. Cuando lo normal sería haber pedido una copia a sus antiguo propietario o haber llamado a un cerrajero, el hombre optó por la vía fácil y menos económica: “Nos dijo que estaba buscando un chalet nuevo porque ya no podía entrar a su antigua casa, pensábamos que le habrían echado o algo“, aseguraban desde la inmobiliaria.En su entorno la noticia no ha sorprendido en absoluto, vecinos y amigos que le conocen perfectamente han defendido su forma de ser y actuar tan capitalista: “El año pasado perdió las llaves del coche de su mujer y le compró otro porque no se atrevía a contárselo. Es un hombre espléndido”.Santi, sevillano, casado y comprometido, recibió una herencia hace tres años de casi 50 millones de euros y desde entonces no se ha privado nada: “Prefiero perder una casa que llamar a un cerrajero y pagarle 200 euros por un trabajo de 10 minutos”, aseguraba el jeque andaluz, como le conocen en su pueblo. ",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-estudio-asegura-que-las-mujeres-se-sienten-atraidas-por-la-barriga-cervecera7777/,2019-02-11,Un estudio asegura que las mujeres se sienten atraídas por la barriga cervecera,,"La barriga cervecera está de moda. Esa tripita que en verano se asoma por la camiseta para saludar a los intrusos que miran de reojo gusta y cada vez más entre la población, sobre todo la femenina. Aunque muchos pensemos que la barriga en los hombres es síntoma de dejadez, para ellas es todo lo contrario.Según un estudio elaborado por la Universidad de Latas, en Atlanta, las mujeres se sienten atraídas por las barrigas cerveceras de los hombres porque el hecho de que hayan bebido cerveza les pone cachondas: “Un hombre con tripa es un hombre más divertido, atrevido, pleno y feliz”.Además, el estudio apunta que la silueta de la panza que sobresale de forma respingona en los hombres, les recuerda también a la de una mujer embarazada y eso les hace sentirse todavía más identificadas con la causa. Se produce lo que los investigadores denominan, una “Atracción fetal”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/ensena-a-un-loro-a-decir-bruja-y-se-lo-regala-a-su-suegra7777/,2019-02-11,Enseña a un loro a decir “bruja” y se lo regala a su suegra,,"Que te regalen un loro siempre es una buena noticia. Se trata de uno de los animales más inteligentes del planeta y aunque parezca imposible es capaz de aprender y reproducir más de 50 palabras al mes. Los hay que los utilizan como simples mascotas y luego los que se aprovechan de su habla paga increpatar a la gente, como el siguiente caso.Ramiro, madrileño de 42 años, se compró un loro hace un mes y a base de mucho esfuerzo y cariño le enseñó a hablar, pero sólo la palabra “Bruja” para después regalárselo a su suegra: “En este mes podría haberle enseñado infinidad de cosas, pero sólo quería que le grabara bien esa palabra porque espero que se la repita constantemente a su nueva dueña”, afirmaba orgulloso el encantador de loros.Su suegra, Mari Carmen, acogió con sorpresa y entusiasmo el regalo de su querido yerno sin sospechar lo que le esperaba. Una broma que seguro le saldrá muy cara.

",curiosidades,1
HayNoticia.es,https://haynoticia.es/tiene-un-accidente-y-exige-que-las-pajas-las-cubra-el-seguro-en-algun-puticlub-concertado9999/,2019-02-11,Tiene un accidente y exige que las pajas las cubra el Seguro en algún puticlub concertado,,"Cuando conducimos un vehículo, estamos expuestos a tener cualquier accidente en la vía pública, sea leve con solo daños materiales o que afecte al conductor u ocupantes.Lo que nunca se hubiera esperado el mediador de una conocida Aseguradora de Granada, es que uno de sus asegurados, afectado por un accidente y con fractura de ambos brazos, se presentara en la oficina exigiendo lo que a su parecer le correspondía. “Estoy pagando mi seguro un montón de años y nunca he dao parte, así que exijo que siendo soltero y sin novia, como se me han roto los dos brazos, me tenéis que pagar un puticlub de los que tengáis concertaos pa ir por lo menos una vez a la semana a que me saquen el veneno, polvo o paja, lo que digáis”.Tras pedir disculpas el responsable de la Asesoría tanto en su nombre como en el de los empleados por no poder aguantar las carcajadas viendo al inmovilizado cliente, le dijo que alguna solución le buscaría en breve.",curiosidades,1
HayNoticia.es,https://haynoticia.es/gana-300-euros-en-la-loteria-y-se-gasta-5-000-celebrandolo9999/,2019-02-11,Gana 300 euros en la lotería y se gasta 5.000 celebrándolo,,"Dicen que el dinero no trae la felicidad y en algunos casos se ha demostrado que efectivamente, además de no traerla, nos complica la vida como lo sucedido este pasado jueves a un vecino de Lugo.“Siempre trabajando, nunca me había tocado ni un duro en la lotería ni cupones ni nada de eso, me tocaron 300 euros y me puse a celebrarlo con amigos, la alegría, la euforia y los abrazos hicieran que me olvidara de todo y marchamos a un puticlub, allí seguí invitando hasta que pasé la tarjeta y… 4.980 euros.” manifestaba el “agraciado” en el Cuartel de Guardia Civil junto con su esposa, la que denunciaba los hechos requiriendo a sus amigos y conocidos, que abonaran lo que excedía de 300 euros.Parece ser que además de gastar un dineral en juerga, la señora María le ha dado un plazo para recuperar el dinero o…  iniciar el proceso de separación. Evidentemente, el dinero no siempre trae la felicidad ",curiosidades,1
HayNoticia.es,https://haynoticia.es/se-ducha-una-vez-a-la-semana-para-que-su-marido-no-le-pida-sexo-a-diario-3333/,2019-02-04,Se ducha una vez a la semana para que su marido no le pida sexo a diario,,"La inapetencia sexual de esta cordobesa la ha llevado a perder su trabajo debido a su mal olor corporal, al parecer llevaba meses duchándose solamente una vez por semana para evitar así que su marido le pidiese sexo a diario.La mujer, tras recibir quejas de varios clientes, ha sido despedida de la tienda donde trabajaba “una vez me ha explicado la situación me ha dado pena, pero lo que tiene que hacer es hablar con su marido, no venir a atender al público con olor a pescadilla, que algunos clientes nos han llegado a preguntar si habíamos puesto olor a la ropa interior para vender más”.La mujer avergonzada, confesó a su jefe que se duchaba solo una vez por semana, a veces ni eso, para que su marido no le pidiese sexo “no me apetece nunca follar y es muy pesado, desde que nos casamos es una discusión diaria, así que decidí bajarle la lívido de algún modo”. El marido ha confesado que la había visto engordar y dejar de maquillarse “pero eso me daba igual, me seguía poniendo bruto, pero ya con el tema del olor si que no he podido”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/axe-recomienda-ducharse-al-menos-una-vez-al-mes-para-que-funcionen-sus-productos9999/,2019-02-04,AXE recomienda ducharse al menos una vez al mes para que funcionen sus productos,,"Tras las innumerables quejas recibidas por parte de clientes que utilizan o han utilizado la gama de desodorantes de la conocida marca AXE, se ha publicado una aclaración al respecto.“Dadas las continuas reclamaciones que se vienen recibiendo por medio de los establecimientos en donde se vende la extensa gama de nuestros desodorantes, hemos de decir que hay que ducharse una vez al mes, haga falta o no y en cuanto a los que decís -es que no se me acercan las tías como en el anuncio, es falso-  pedimos disculpas reconociendo que si las facciones de la cara fuesen difíciles de ver por herencia genética, este producto no hace milagros, sólo ayuda” ha sido la peculiar publicacion que se ha vertido al respecto por parte de la directora comercial de la marca, doña Antonia Xilas.“Ya pensaba yo que una chorraica de Axe quitaba el olor a cebollica frita, pos si me tengo que duchar, vaya una mierda de ambientadores de sobaco” comentaba uno de los clientes que habían formulado quejas.",curiosidades,1
